date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Load_Type,Usage_kWh
4/1/2018 6:15,4.64,0,0,70.48,100,22500,Weekday,Light_Load,4.61
4/1/2018 6:30,4.82,0,0,69.35,100,23400,Weekday,Light_Load,4.64
4/1/2018 6:45,4.68,0,0,69.86,100,24300,Weekday,Light_Load,4.57
4/1/2018 7:00,4.57,0,0,71.25,100,25200,Weekday,Light_Load,4.64
4/1/2018 7:15,4.61,0,0,70.17,100,26100,Weekday,Light_Load,4.54
4/1/2018 7:30,4.79,0,0,74.56,100,27000,Weekday,Light_Load,5.36
4/1/2018 7:45,4.9,0,0,82.15,100,27900,Weekday,Light_Load,7.06
4/1/2018 8:00,4.68,0,0,85.78,100,28800,Weekday,Light_Load,7.81
4/1/2018 8:15,51.73,0,0.04,84.93,100,29700,Weekday,Light_Load,83.23
4/1/2018 8:30,74.88,0,0.06,87.63,100,30600,Weekday,Light_Load,136.19
4/1/2018 8:45,75.82,0,0.05,81.92,100,31500,Weekday,Light_Load,108.29
4/1/2018 9:00,53.6,0,0.06,92.57,100,32400,Weekday,Light_Load,131.18
4/1/2018 9:15,56.7,0,0.06,92.3,100,33300,Weekday,Medium_Load,136.04
4/1/2018 9:30,46.22,0,0.06,94.06,100,34200,Weekday,Medium_Load,128.02
4/1/2018 9:45,53.53,0,0.06,92.75,100,35100,Weekday,Medium_Load,132.84
4/1/2018 10:00,39.17,0,0.05,94.35,100,36000,Weekday,Medium_Load,111.49
4/1/2018 10:15,38.95,0,0.06,95.46,100,36900,Weekday,Maximum_Load,124.78
4/1/2018 10:30,30.89,0,0.04,95.25,100,37800,Weekday,Maximum_Load,96.66
4/1/2018 10:45,41.04,0,0.06,95.28,100,38700,Weekday,Maximum_Load,128.81
4/1/2018 11:00,28.94,0,0.04,93.81,100,39600,Weekday,Maximum_Load,78.37
4/1/2018 11:15,59.04,0,0.05,87.13,100,40500,Weekday,Maximum_Load,104.8
4/1/2018 11:30,61.2,0,0.06,90.7,100,41400,Weekday,Maximum_Load,131.83
4/1/2018 11:45,60.19,0,0.05,88.28,100,42300,Weekday,Maximum_Load,113.11
4/1/2018 12:00,60.55,0,0.06,90.4,100,43200,Weekday,Maximum_Load,128.05
4/1/2018 12:15,3.78,18.79,0.01,96.61,60.16,44100,Weekday,Medium_Load,14.15
4/1/2018 12:30,0,26.39,0,100,28.51,45000,Weekday,Medium_Load,7.85
4/1/2018 12:45,0,26.89,0,100,25.26,45900,Weekday,Medium_Load,7.02
4/1/2018 13:00,0.07,26.46,0,100,27.71,46800,Weekday,Medium_Load,7.63
4/1/2018 13:15,21.24,1.19,0.04,96.52,99.99,47700,Weekday,Medium_Load,78.37
4/1/2018 13:30,51.95,0,0.06,93.37,100,48600,Weekday,Medium_Load,135.43
4/1/2018 13:45,33.66,0,0.05,95.24,100,49500,Weekday,Medium_Load,105.12
4/1/2018 14:00,41.4,0,0.06,94.58,100,50400,Weekday,Medium_Load,120.6
4/1/2018 14:15,41.72,0,0.05,94.28,100,51300,Weekday,Medium_Load,117.97
4/1/2018 14:30,43.56,0,0.06,94.17,100,52200,Weekday,Medium_Load,121.93
4/1/2018 14:45,44.35,0,0.06,93.9,100,53100,Weekday,Medium_Load,121.07
4/1/2018 15:00,38.45,0,0.05,94.87,100,54000,Weekday,Medium_Load,115.42
4/1/2018 15:15,41.15,0,0.05,94.2,100,54900,Weekday,Medium_Load,115.49
4/1/2018 15:30,39.06,0,0.05,93.38,100,55800,Weekday,Medium_Load,101.92
4/1/2018 15:45,51.8,0,0.06,93.63,100,56700,Weekday,Medium_Load,138.06
4/1/2018 16:00,49.97,0,0.05,92.19,100,57600,Weekday,Medium_Load,118.94
4/1/2018 16:15,54.94,0,0.07,93.45,100,58500,Weekday,Medium_Load,144.29
4/1/2018 16:30,28.73,0,0.04,95.09,100,59400,Weekday,Medium_Load,88.27
4/1/2018 16:45,38.99,0,0.06,95.1,100,60300,Weekday,Medium_Load,119.99
4/1/2018 17:00,37.26,0,0.04,93.43,100,61200,Weekday,Medium_Load,97.63
4/1/2018 17:15,43.88,0,0.06,94.79,100,62100,Weekday,Maximum_Load,130.61
4/1/2018 17:30,51.44,0,0.06,92.15,100,63000,Weekday,Maximum_Load,122.04
4/1/2018 17:45,1.94,3.46,0.02,99.9,99.68,63900,Weekday,Maximum_Load,43.06
4/1/2018 18:00,7.09,2.12,0.03,99.42,99.95,64800,Weekday,Maximum_Load,65.38
4/1/2018 18:15,16.24,0.54,0.02,92.56,99.99,65700,Weekday,Maximum_Load,39.71
4/1/2018 18:30,33.34,0,0.02,83.99,100,66600,Weekday,Maximum_Load,51.59
4/1/2018 18:45,15.26,0,0.02,94.99,100,67500,Weekday,Maximum_Load,46.4
4/1/2018 19:00,28.55,0,0.03,92.03,100,68400,Weekday,Maximum_Load,67.18
4/1/2018 19:15,18,0,0.02,94.76,100,69300,Weekday,Maximum_Load,53.39
4/1/2018 19:30,16.31,0,0.02,95.54,100,70200,Weekday,Maximum_Load,52.74
4/1/2018 19:45,38.88,0,0.03,87.37,100,71100,Weekday,Maximum_Load,69.84
4/1/2018 20:00,17.93,0,0.02,94.37,100,72000,Weekday,Maximum_Load,51.16
4/1/2018 20:15,28.58,0,0.03,91.45,100,72900,Weekday,Medium_Load,64.58
4/1/2018 20:30,39.92,0,0.03,86.65,100,73800,Weekday,Medium_Load,69.3
4/1/2018 20:45,11.99,0.04,0.02,96.85,100,74700,Weekday,Medium_Load,46.62
4/1/2018 21:00,3.1,2.77,0.02,99.64,99.71,75600,Weekday,Medium_Load,36.22
4/1/2018 21:15,0,24.08,0,100,32.52,76500,Weekday,Medium_Load,8.28
4/1/2018 21:30,0,25.56,0,100,23.14,77400,Weekday,Medium_Load,6.08
4/1/2018 21:45,0,25.78,0,100,19.99,78300,Weekday,Medium_Load,5.26
4/1/2018 22:00,0,25.85,0,100,19.54,79200,Weekday,Medium_Load,5.15
4/1/2018 22:15,2.16,14.65,0,91.91,32.53,80100,Weekday,Maximum_Load,5.04
4/1/2018 22:30,6.37,0,0,60.34,100,81000,Weekday,Maximum_Load,4.82
4/1/2018 22:45,6.34,0,0,59.96,100,81900,Weekday,Maximum_Load,4.75
4/1/2018 23:00,6.01,0,0,62.33,100,82800,Weekday,Maximum_Load,4.79
4/1/2018 23:15,5.18,0,0,66.72,100,83700,Weekday,Light_Load,4.64
4/1/2018 23:30,4.79,0,0,69.58,100,84600,Weekday,Light_Load,4.64
4/1/2018 23:45,5.04,0,0,67.49,100,85500,Weekday,Light_Load,4.61
4/1/2018 0:00,5.04,0,0,67.73,100,0,Weekday,Light_Load,4.64
5/1/2018 0:15,5.15,0,0,67.57,100,900,Weekday,Light_Load,4.72
5/1/2018 0:30,5.22,0,0,66.75,100,1800,Weekday,Light_Load,4.68
5/1/2018 0:45,5.54,0,0,64.53,100,2700,Weekday,Light_Load,4.68
5/1/2018 1:00,5.58,0,0,64.58,100,3600,Weekday,Light_Load,4.72
5/1/2018 1:15,5.36,0,0,65.77,100,4500,Weekday,Light_Load,4.68
5/1/2018 1:30,5.33,0,0,65.98,100,5400,Weekday,Light_Load,4.68
5/1/2018 1:45,4.86,0,0,68.82,100,6300,Weekday,Light_Load,4.61
5/1/2018 2:00,4.68,0,0,70.18,100,7200,Weekday,Light_Load,4.61
5/1/2018 2:15,5,0,0,68.02,100,8100,Weekday,Light_Load,4.64
5/1/2018 2:30,4.97,0,0,68.24,100,9000,Weekday,Light_Load,4.64
5/1/2018 2:45,5.22,0,0,66.75,100,9900,Weekday,Light_Load,4.68
5/1/2018 3:00,5.04,0,0,67.73,100,10800,Weekday,Light_Load,4.64
5/1/2018 3:15,5.08,0,0,67.2,100,11700,Weekday,Light_Load,4.61
5/1/2018 3:30,5.04,0,0,68.05,100,12600,Weekday,Light_Load,4.68
5/1/2018 3:45,5,0,0,67.79,100,13500,Weekday,Light_Load,4.61
5/1/2018 4:00,5,0,0,68.65,100,14400,Weekday,Light_Load,4.72
5/1/2018 4:15,4.68,0,0,70.18,100,15300,Weekday,Light_Load,4.61
5/1/2018 4:30,4.72,0,0,69.87,100,16200,Weekday,Light_Load,4.61
5/1/2018 4:45,4.86,0,0,68.82,100,17100,Weekday,Light_Load,4.61
5/1/2018 5:00,4.82,0,0,69.12,100,18000,Weekday,Light_Load,4.61
5/1/2018 5:15,4.97,0,0,68.55,100,18900,Weekday,Light_Load,4.68
5/1/2018 5:30,4.93,0,0,68.54,100,19800,Weekday,Light_Load,4.64
5/1/2018 5:45,4.79,0,0,69.03,100,20700,Weekday,Light_Load,4.57
5/1/2018 6:00,4.93,0,0,68.54,100,21600,Weekday,Light_Load,4.64
5/1/2018 6:15,4.79,0,0,69.34,100,22500,Weekday,Light_Load,4.61
5/1/2018 6:30,4.82,0,0,69.35,100,23400,Weekday,Light_Load,4.64
5/1/2018 6:45,4.72,0,0,69.87,100,24300,Weekday,Light_Load,4.61
5/1/2018 7:00,4.9,0,0,68.52,100,25200,Weekday,Light_Load,4.61
5/1/2018 7:15,5.08,0,0,66.88,100,26100,Weekday,Light_Load,4.57
5/1/2018 7:30,4.97,0,0,73.14,100,27000,Weekday,Light_Load,5.33
5/1/2018 7:45,5.18,0,0,80.3,100,27900,Weekday,Light_Load,6.98
5/1/2018 8:00,4.97,0,0,81.62,100,28800,Weekday,Light_Load,7.02
5/1/2018 8:15,45.22,0,0.03,84.73,100,29700,Weekday,Light_Load,72.14
5/1/2018 8:30,66.56,0,0.05,87.03,100,30600,Weekday,Light_Load,117.61
5/1/2018 8:45,62.35,0,0.05,84.55,100,31500,Weekday,Light_Load,98.71
5/1/2018 9:00,59.44,0,0.06,91.68,100,32400,Weekday,Light_Load,136.48
5/1/2018 9:15,36.47,0,0.06,95.73,100,33300,Weekday,Medium_Load,120.71
5/1/2018 9:30,32.76,0,0.04,94.52,100,34200,Weekday,Medium_Load,94.82
5/1/2018 9:45,39.02,0,0.05,94.67,100,35100,Weekday,Medium_Load,114.7
5/1/2018 10:00,45.47,0,0.06,94.56,100,36000,Weekday,Medium_Load,132.16
5/1/2018 10:15,26.35,0,0.04,94.62,100,36900,Weekday,Maximum_Load,77.08
5/1/2018 10:30,45.4,0,0.06,94.29,100,37800,Weekday,Maximum_Load,128.56
5/1/2018 10:45,46.04,0,0.06,94.46,100,38700,Weekday,Maximum_Load,132.48
5/1/2018 11:00,43.81,0,0.05,93.38,100,39600,Weekday,Maximum_Load,114.3
5/1/2018 11:15,63.86,0,0.06,89.74,100,40500,Weekday,Maximum_Load,129.85
5/1/2018 11:30,65.99,0,0.06,87.67,100,41400,Weekday,Maximum_Load,120.28
5/1/2018 11:45,63.79,0,0.06,89.78,100,42300,Weekday,Maximum_Load,130.03
5/1/2018 12:00,42.19,0,0.04,91.83,100,43200,Weekday,Maximum_Load,97.88
5/1/2018 12:15,0.72,20.2,0,99.67,40.17,44100,Weekday,Medium_Load,8.86
5/1/2018 12:30,0,26.32,0,100,28.81,45000,Weekday,Medium_Load,7.92
5/1/2018 12:45,0,25.74,0,100,30.76,45900,Weekday,Medium_Load,8.32
5/1/2018 13:00,0,25.81,0,100,30.31,46800,Weekday,Medium_Load,8.21
5/1/2018 13:15,10.12,7.6,0.02,98.02,98.87,47700,Weekday,Medium_Load,50.08
5/1/2018 13:30,41.83,0,0.06,94.8,100,48600,Weekday,Medium_Load,124.63
5/1/2018 13:45,36.43,0,0.05,95.26,100,49500,Weekday,Medium_Load,114.05
5/1/2018 14:00,19.37,0,0.03,96.35,100,50400,Weekday,Medium_Load,69.73
5/1/2018 14:15,29.77,0,0.03,92.52,100,51300,Weekday,Medium_Load,72.58
5/1/2018 14:30,36.65,0,0.04,92.16,100,52200,Weekday,Medium_Load,87.05
5/1/2018 14:45,59.04,0,0.06,91.31,100,53100,Weekday,Medium_Load,132.23
5/1/2018 15:00,28.76,0,0.04,94.33,100,54000,Weekday,Medium_Load,81.72
5/1/2018 15:15,36.9,0,0.04,93.45,100,54900,Weekday,Medium_Load,96.84
5/1/2018 15:30,56.52,0,0.06,91.69,100,55800,Weekday,Medium_Load,129.85
5/1/2018 15:45,38.09,0,0.04,92.53,100,56700,Weekday,Medium_Load,92.95
5/1/2018 16:00,66.92,0,0.07,90.94,100,57600,Weekday,Medium_Load,146.34
5/1/2018 16:15,39.02,0,0.05,92.97,100,58500,Weekday,Medium_Load,98.5
5/1/2018 16:30,60.62,0,0.06,90.59,100,59400,Weekday,Medium_Load,129.67
5/1/2018 16:45,44.93,0,0.06,93.75,100,60300,Weekday,Medium_Load,121.07
5/1/2018 17:00,27.79,0,0.03,92.91,100,61200,Weekday,Medium_Load,69.8
5/1/2018 17:15,66.35,0,0.07,91.01,100,62100,Weekday,Maximum_Load,145.69
5/1/2018 17:30,51.98,0,0.05,91.47,100,63000,Weekday,Maximum_Load,117.68
5/1/2018 17:45,1.8,6.98,0.02,99.91,98.62,63900,Weekday,Maximum_Load,41.54
5/1/2018 18:00,13.5,3.56,0.03,98.42,99.89,64800,Weekday,Maximum_Load,75.06
5/1/2018 18:15,18.9,0.61,0.02,91.68,99.99,65700,Weekday,Maximum_Load,43.38
5/1/2018 18:30,45.68,0,0.03,83.21,100,66600,Weekday,Maximum_Load,68.54
5/1/2018 18:45,24.62,0,0.03,92.47,100,67500,Weekday,Maximum_Load,59.8
5/1/2018 19:00,27.65,0,0.03,92.03,100,68400,Weekday,Maximum_Load,65.05
5/1/2018 19:15,27.72,0,0.03,92.4,100,69300,Weekday,Maximum_Load,67
5/1/2018 19:30,20.92,0,0.03,93.93,100,70200,Weekday,Maximum_Load,57.28
5/1/2018 19:45,19.66,0,0.03,94.28,100,71100,Weekday,Maximum_Load,55.62
5/1/2018 20:00,16.34,0,0.02,95.36,100,72000,Weekday,Maximum_Load,51.77
5/1/2018 20:15,4.18,0.04,0.02,99.56,100,72900,Weekday,Medium_Load,44.17
5/1/2018 20:30,11.52,0.07,0.03,97.89,100,73800,Weekday,Medium_Load,55.15
5/1/2018 20:45,1.4,4.43,0.02,99.93,99.33,74700,Weekday,Medium_Load,38.05
5/1/2018 21:00,0,17.64,0.01,100,74.18,75600,Weekday,Medium_Load,19.51
5/1/2018 21:15,0,24.05,0,100,36.13,76500,Weekday,Medium_Load,9.32
5/1/2018 21:30,0,26.68,0,100,17.03,77400,Weekday,Medium_Load,4.61
5/1/2018 21:45,0,26.64,0,100,16.8,78300,Weekday,Medium_Load,4.54
5/1/2018 22:00,0,26.6,0,100,16.82,79200,Weekday,Medium_Load,4.54
5/1/2018 22:15,1.44,15.19,0,94.78,27.12,80100,Weekday,Maximum_Load,4.28
5/1/2018 22:30,4.32,0,0,68.84,100,81000,Weekday,Maximum_Load,4.1
5/1/2018 22:45,4.21,0,0,70.12,100,81900,Weekday,Maximum_Load,4.14
5/1/2018 23:00,4.07,0,0,70.71,100,82800,Weekday,Maximum_Load,4.07
5/1/2018 23:15,3.2,0,0,78.31,100,83700,Weekday,Light_Load,4.03
5/1/2018 23:30,3.85,0,0,72.65,100,84600,Weekday,Light_Load,4.07
5/1/2018 23:45,4.39,0,0,68.61,100,85500,Weekday,Light_Load,4.14
5/1/2018 0:00,4.5,0,0,67.71,100,0,Weekday,Light_Load,4.14
6/1/2018 0:15,4.5,0,0,67.71,100,900,Weekend,Light_Load,4.14
6/1/2018 0:30,4.82,0,0,65.16,100,1800,Weekend,Light_Load,4.14
6/1/2018 0:45,4.68,0,0,65.9,100,2700,Weekend,Light_Load,4.1
6/1/2018 1:00,4.93,0,0,64.31,100,3600,Weekend,Light_Load,4.14
6/1/2018 1:15,4.64,0,0,66.58,100,4500,Weekend,Light_Load,4.14
6/1/2018 1:30,4.57,0,0,67.49,100,5400,Weekend,Light_Load,4.18
6/1/2018 1:45,5,0,0,63.78,100,6300,Weekend,Light_Load,4.14
6/1/2018 2:00,5.36,0,0,61.5,100,7200,Weekend,Light_Load,4.18
6/1/2018 2:15,5.47,0,0,60.72,100,8100,Weekend,Light_Load,4.18
6/1/2018 2:30,5.4,0,0,61.21,100,9000,Weekend,Light_Load,4.18
6/1/2018 2:45,5.58,0,0,60.86,100,9900,Weekend,Light_Load,4.28
6/1/2018 3:00,5.62,0,0,59.95,100,10800,Weekend,Light_Load,4.21
6/1/2018 3:15,5.54,0,0,59.86,100,11700,Weekend,Light_Load,4.14
6/1/2018 3:30,5.54,0,0,60.23,100,12600,Weekend,Light_Load,4.18
6/1/2018 3:45,5.72,0,0,59,100,13500,Weekend,Light_Load,4.18
6/1/2018 4:00,5.76,0,0,59.64,100,14400,Weekend,Light_Load,4.28
6/1/2018 4:15,5.8,0,0,58.74,100,15300,Weekend,Light_Load,4.21
6/1/2018 4:30,5.58,0,0,59.95,100,16200,Weekend,Light_Load,4.18
6/1/2018 4:45,5.83,0,0,58.54,100,17100,Weekend,Light_Load,4.21
6/1/2018 5:00,5.83,0,0,58.27,100,18000,Weekend,Light_Load,4.18
6/1/2018 5:15,5.51,0,0,61.08,100,18900,Weekend,Light_Load,4.25
6/1/2018 5:30,5.29,0,0,62,100,19800,Weekend,Light_Load,4.18
6/1/2018 5:45,5.26,0,0,61.85,100,20700,Weekend,Light_Load,4.14
6/1/2018 6:00,5.4,0,0,60.84,100,21600,Weekend,Light_Load,4.14
6/1/2018 6:15,5.47,0,0,60.35,100,22500,Weekend,Light_Load,4.14
6/1/2018 6:30,5.29,0,0,62.27,100,23400,Weekend,Light_Load,4.21
6/1/2018 6:45,5.4,0,0,61.49,100,24300,Weekend,Light_Load,4.21
6/1/2018 7:00,5.51,0,0,60.07,100,25200,Weekend,Light_Load,4.14
6/1/2018 7:15,5.22,0,0,61.49,100,26100,Weekend,Light_Load,4.07
6/1/2018 7:30,5.29,0,0,61.26,100,27000,Weekend,Light_Load,4.1
6/1/2018 7:45,5.26,0,0,61.48,100,27900,Weekend,Light_Load,4.1
6/1/2018 8:00,5.29,0,0,62,100,28800,Weekend,Light_Load,4.18
6/1/2018 8:15,5.11,0,0,62.3,100,29700,Weekend,Light_Load,4.07
6/1/2018 8:30,5.11,0,0,62.3,100,30600,Weekend,Light_Load,4.07
6/1/2018 8:45,5.08,0.14,0,62.53,99.94,31500,Weekend,Light_Load,4.07
6/1/2018 9:00,0,20.7,0,100,20.61,32400,Weekend,Light_Load,4.36
6/1/2018 9:15,0,26.5,0,100,16.89,33300,Weekend,Light_Load,4.54
6/1/2018 9:30,0,26.39,0,100,16.56,34200,Weekend,Light_Load,4.43
6/1/2018 9:45,0,20.99,0,100,18.72,35100,Weekend,Light_Load,4
6/1/2018 10:00,0,23.33,0,100,17.92,36000,Weekend,Light_Load,4.25
6/1/2018 10:15,0,23.33,0,100,18.04,36900,Weekend,Light_Load,4.28
6/1/2018 10:30,0,19.73,0,100,19.01,37800,Weekend,Light_Load,3.82
6/1/2018 10:45,0,26.89,0,100,15.86,38700,Weekend,Light_Load,4.32
6/1/2018 11:00,0,17.93,0,100,18.95,39600,Weekend,Light_Load,3.46
6/1/2018 11:15,0,9.9,0,100,37.46,40500,Weekend,Light_Load,4
6/1/2018 11:30,0,7.06,0,100,44.31,41400,Weekend,Light_Load,3.49
6/1/2018 11:45,0,7.63,0,100,43.73,42300,Weekend,Light_Load,3.71
6/1/2018 12:00,0,7.42,0,100,46.43,43200,Weekend,Light_Load,3.89
6/1/2018 12:15,0,14.08,0,100,24.32,44100,Weekend,Light_Load,3.53
6/1/2018 12:30,0,24.91,0,100,16.82,45000,Weekend,Light_Load,4.25
6/1/2018 12:45,0,17.39,0,100,20.06,45900,Weekend,Light_Load,3.56
6/1/2018 13:00,0,22.54,0,100,17.6,46800,Weekend,Light_Load,4.03
6/1/2018 13:15,0,19.69,0,100,18.18,47700,Weekend,Light_Load,3.64
6/1/2018 13:30,0,18.14,0,100,19.1,48600,Weekend,Light_Load,3.53
6/1/2018 13:45,0,25.16,0,100,15.82,49500,Weekend,Light_Load,4.03
6/1/2018 14:00,0,17.75,0,100,18.71,50400,Weekend,Light_Load,3.38
6/1/2018 14:15,0,20.92,0,100,17.6,51300,Weekend,Light_Load,3.74
6/1/2018 14:30,0,21.67,0,100,17.36,52200,Weekend,Light_Load,3.82
6/1/2018 14:45,0,17.5,0,100,19.4,53100,Weekend,Light_Load,3.46
6/1/2018 15:00,0,23,0,100,17.13,54000,Weekend,Light_Load,4
6/1/2018 15:15,0,18.9,0,100,18.91,54900,Weekend,Light_Load,3.64
6/1/2018 15:30,0,17.42,0,100,19.26,55800,Weekend,Light_Load,3.42
6/1/2018 15:45,0,24.3,0,100,16.95,56700,Weekend,Light_Load,4.18
6/1/2018 16:00,0,18.43,0,100,18.81,57600,Weekend,Light_Load,3.53
6/1/2018 16:15,0,17.6,0,100,18.86,58500,Weekend,Light_Load,3.38
6/1/2018 16:30,0,24.73,0,100,16.08,59400,Weekend,Light_Load,4.03
6/1/2018 16:45,0,18.18,0,100,18.49,60300,Weekend,Light_Load,3.42
6/1/2018 17:00,0,17.71,0,100,18.96,61200,Weekend,Light_Load,3.42
6/1/2018 17:15,0,24.91,0,100,16.24,62100,Weekend,Light_Load,4.1
6/1/2018 17:30,0,18,0,100,18.46,63000,Weekend,Light_Load,3.38
6/1/2018 17:45,0,17.82,0,100,18.64,63900,Weekend,Light_Load,3.38
6/1/2018 18:00,0,24.62,0,100,16.15,64800,Weekend,Light_Load,4.03
6/1/2018 18:15,0,7.96,0,100,39.86,65700,Weekend,Light_Load,3.46
6/1/2018 18:30,0,6.23,0,100,46.14,66600,Weekend,Light_Load,3.24
6/1/2018 18:45,0,20.88,0,100,18.13,67500,Weekend,Light_Load,3.85
6/1/2018 19:00,0,18.94,0,100,18.32,68400,Weekend,Light_Load,3.53
6/1/2018 19:15,0,17.86,0,100,18.81,69300,Weekend,Light_Load,3.42
6/1/2018 19:30,0,24.19,0,100,16.43,70200,Weekend,Light_Load,4.03
6/1/2018 19:45,0,18.65,0,100,18.39,71100,Weekend,Light_Load,3.49
6/1/2018 20:00,0,17.82,0,100,18.85,72000,Weekend,Light_Load,3.42
6/1/2018 20:15,0,24.16,0,100,16.61,72900,Weekend,Light_Load,4.07
6/1/2018 20:30,0,18.79,0,100,18.62,73800,Weekend,Light_Load,3.56
6/1/2018 20:45,0,17.68,0,100,19.58,74700,Weekend,Light_Load,3.53
6/1/2018 21:00,0,24.16,0,100,16.73,75600,Weekend,Light_Load,4.1
6/1/2018 21:15,0,18.97,0,100,18.64,76500,Weekend,Light_Load,3.6
6/1/2018 21:30,0,17.6,0,100,19.45,77400,Weekend,Light_Load,3.49
6/1/2018 21:45,0,24.41,0,100,16.56,78300,Weekend,Light_Load,4.1
6/1/2018 22:00,0,18.18,0,100,19.22,79200,Weekend,Light_Load,3.56
6/1/2018 22:15,1.15,10.01,0,94.46,31.4,80100,Weekend,Light_Load,3.31
6/1/2018 22:30,4.25,0,0,66.85,100,81000,Weekend,Light_Load,3.82
6/1/2018 22:45,3.35,0,0,69.52,100,81900,Weekend,Light_Load,3.24
6/1/2018 23:00,3.2,0,0,71.15,100,82800,Weekend,Light_Load,3.24
6/1/2018 23:15,3.46,0,0,74.12,100,83700,Weekend,Light_Load,3.82
6/1/2018 23:30,2.56,0,0,77.11,100,84600,Weekend,Light_Load,3.1
6/1/2018 23:45,2.92,0,0,74.99,100,85500,Weekend,Light_Load,3.31
6/1/2018 0:00,3.28,0,0,73.92,100,0,Weekend,Light_Load,3.6
7/1/2018 0:15,2.74,0,0,75.24,100,900,Weekend,Light_Load,3.13
7/1/2018 0:30,3.17,0,0,74.02,100,1800,Weekend,Light_Load,3.49
7/1/2018 0:45,3.6,0,0,71.1,100,2700,Weekend,Light_Load,3.64
7/1/2018 1:00,3.02,0,0,72.73,100,3600,Weekend,Light_Load,3.2
7/1/2018 1:15,3.6,0,0,70.31,100,4500,Weekend,Light_Load,3.56
7/1/2018 1:30,3.6,0,0,69.61,100,5400,Weekend,Light_Load,3.49
7/1/2018 1:45,3.2,0,0,71.9,100,6300,Weekend,Light_Load,3.31
7/1/2018 2:00,4.28,0,0,65.8,100,7200,Weekend,Light_Load,3.74
7/1/2018 2:15,3.38,0,0,70.71,100,8100,Weekend,Light_Load,3.38
7/1/2018 2:30,3.02,0,0,72.4,100,9000,Weekend,Light_Load,3.17
7/1/2018 2:45,4.32,0,0,66.92,100,9900,Weekend,Light_Load,3.89
7/1/2018 3:00,3.17,0,0,72.64,100,10800,Weekend,Light_Load,3.35
7/1/2018 3:15,3.28,0,0,70.71,100,11700,Weekend,Light_Load,3.28
7/1/2018 3:30,4.14,0,0,67.81,100,12600,Weekend,Light_Load,3.82
7/1/2018 3:45,3.2,0,0,71.15,100,13500,Weekend,Light_Load,3.24
7/1/2018 4:00,3.6,0,0,68.87,100,14400,Weekend,Light_Load,3.42
7/1/2018 4:15,3.92,0,0,68.74,100,15300,Weekend,Light_Load,3.71
7/1/2018 4:30,3.31,0,0,69.95,100,16200,Weekend,Light_Load,3.24
7/1/2018 4:45,4.18,0,0,65.98,100,17100,Weekend,Light_Load,3.67
7/1/2018 5:00,3.6,0,0,68.45,100,18000,Weekend,Light_Load,3.38
7/1/2018 5:15,3.28,0,0,70.28,100,18900,Weekend,Light_Load,3.24
7/1/2018 5:30,4.36,0,0,67.23,100,19800,Weekend,Light_Load,3.96
7/1/2018 5:45,3.31,0,0,69.95,100,20700,Weekend,Light_Load,3.24
7/1/2018 6:00,3.64,0,0,67.28,100,21600,Weekend,Light_Load,3.31
7/1/2018 6:15,4.39,0,0,65.64,100,22500,Weekend,Light_Load,3.82
7/1/2018 6:30,3.28,0,0,70.28,100,23400,Weekend,Light_Load,3.24
7/1/2018 6:45,3.71,0,0,68.93,100,24300,Weekend,Light_Load,3.53
7/1/2018 7:00,4.1,0,0,66.39,100,25200,Weekend,Light_Load,3.64
7/1/2018 7:15,3.64,0,0,66.03,100,26100,Weekend,Light_Load,3.2
7/1/2018 7:30,4.54,0,0,62.87,100,27000,Weekend,Light_Load,3.67
7/1/2018 7:45,4.21,0,0,63.49,100,27900,Weekend,Light_Load,3.46
7/1/2018 8:00,3.82,0,0,65.14,100,28800,Weekend,Light_Load,3.28
7/1/2018 8:15,4.86,0,0,61.8,100,29700,Weekend,Light_Load,3.82
7/1/2018 8:30,4.03,0,0,63.92,100,30600,Weekend,Light_Load,3.35
7/1/2018 8:45,3.85,0.18,0,64.85,99.85,31500,Weekend,Light_Load,3.28
7/1/2018 9:00,0,19.3,0,100,20.97,32400,Weekend,Light_Load,4.14
7/1/2018 9:15,0,17.21,0,100,20.26,33300,Weekend,Light_Load,3.56
7/1/2018 9:30,0,18.04,0,100,20.14,34200,Weekend,Light_Load,3.71
7/1/2018 9:45,0,22.93,0,100,17.6,35100,Weekend,Light_Load,4.1
7/1/2018 10:00,0,17.21,0,100,20.26,36000,Weekend,Light_Load,3.56
7/1/2018 10:15,0,19.91,0,100,18.84,36900,Weekend,Light_Load,3.82
7/1/2018 10:30,0,21.35,0,100,18.24,37800,Weekend,Light_Load,3.96
7/1/2018 10:45,0,17.28,0,100,20.18,38700,Weekend,Light_Load,3.56
7/1/2018 11:00,0,21.35,0,100,18.06,39600,Weekend,Light_Load,3.92
7/1/2018 11:15,0,7.24,0,100,44.92,40500,Weekend,Light_Load,3.64
7/1/2018 11:30,0,5.08,0,100,55.85,41400,Weekend,Light_Load,3.42
7/1/2018 11:45,0,6.59,0,100,50.15,42300,Weekend,Light_Load,3.82
7/1/2018 12:00,0,5.69,0,100,53.89,43200,Weekend,Light_Load,3.64
7/1/2018 12:15,0,13.21,0,100,25.82,44100,Weekend,Light_Load,3.53
